algoritmo,versao,dataset,tamanho,threads,amostra,tempo_ms,speedup,eficiencia,obs
Counting,parallel,reversed,100000,4,5,2.283,0.126,0.031,
Counting,parallel-summary,reversed,100000,4,0,2.682,0.107,0.027,median
Counting,parallel,reversed,100000,8,1,2.378,0.121,0.015,
Counting,parallel,reversed,100000,8,2,2.449,0.117,0.015,
Counting,parallel,reversed,100000,8,3,3.796,0.076,0.009,
Counting,parallel,reversed,100000,8,4,3.514,0.082,0.010,
Counting,parallel,reversed,100000,8,5,3.564,0.081,0.010,
Counting,parallel-summary,reversed,100000,8,0,3.514,0.082,0.010,median
Counting,serial,nearly,10000,1,1,0.030,,,
Counting,serial,nearly,10000,1,2,0.028,,,
Counting,serial,nearly,10000,1,3,0.028,,,
Counting,serial,nearly,10000,1,4,0.033,,,
Counting,serial,nearly,10000,1,5,0.028,,,
Counting,serial-summary,nearly,10000,1,0,0.028,,,median
Counting,parallel-summary,nearly,10000,1,0,0.028,1.000,1.000,median-serial-as-threads1
Counting,parallel,nearly,10000,2,1,0.763,0.037,0.019,
Counting,parallel,nearly,10000,2,2,0.950,0.030,0.015,
Counting,parallel,nearly,10000,2,3,0.826,0.034,0.017,
Counting,parallel,nearly,10000,2,4,0.776,0.037,0.018,
Counting,parallel,nearly,10000,2,5,0.886,0.032,0.016,
Counting,parallel-summary,nearly,10000,2,0,0.826,0.034,0.017,median
Counting,parallel,nearly,10000,4,1,0.684,0.042,0.010,
Counting,parallel,nearly,10000,4,2,0.832,0.034,0.009,
Counting,parallel,nearly,10000,4,3,0.731,0.039,0.010,
Counting,parallel,nearly,10000,4,4,0.668,0.042,0.011,
Counting,parallel,nearly,10000,4,5,0.850,0.033,0.008,
Counting,parallel-summary,nearly,10000,4,0,0.731,0.039,0.010,median
Counting,parallel,nearly,10000,8,1,0.828,0.034,0.004,
Counting,parallel,nearly,10000,8,2,0.770,0.037,0.005,
Counting,parallel,nearly,10000,8,3,1.052,0.027,0.003,
Counting,parallel,nearly,10000,8,4,1.215,0.023,0.003,
Counting,parallel,nearly,10000,8,5,0.869,0.033,0.004,
Counting,parallel-summary,nearly,10000,8,0,0.869,0.033,0.004,median
Counting,serial,nearly,50000,1,1,0.138,,,
Counting,serial,nearly,50000,1,2,0.179,,,
Counting,serial,nearly,50000,1,3,0.125,,,
Counting,serial,nearly,50000,1,4,0.142,,,
Counting,serial,nearly,50000,1,5,0.193,,,
Counting,serial-summary,nearly,50000,1,0,0.142,,,median
Counting,parallel-summary,nearly,50000,1,0,0.142,1.000,1.000,median-serial-as-threads1
Counting,parallel,nearly,50000,2,1,1.380,0.103,0.052,
Counting,parallel,nearly,50000,2,2,1.023,0.139,0.070,
Counting,parallel,nearly,50000,2,3,1.025,0.139,0.069,
Counting,parallel,nearly,50000,2,4,1.240,0.115,0.057,
Counting,parallel,nearly,50000,2,5,1.091,0.130,0.065,
Counting,parallel-summary,nearly,50000,2,0,1.091,0.130,0.065,median
Counting,parallel,nearly,50000,4,1,1.178,0.121,0.030,
Counting,parallel,nearly,50000,4,2,1.077,0.132,0.033,
Counting,parallel,nearly,50000,4,3,0.932,0.153,0.038,
Counting,parallel,nearly,50000,4,4,1.227,0.116,0.029,
Counting,parallel,nearly,50000,4,5,1.216,0.117,0.029,
Counting,parallel-summary,nearly,50000,4,0,1.178,0.121,0.030,median
Counting,parallel,nearly,50000,8,1,1.965,0.072,0.009,
Counting,parallel,nearly,50000,8,2,1.921,0.074,0.009,
Counting,parallel,nearly,50000,8,3,1.662,0.086,0.011,
Counting,parallel,nearly,50000,8,4,2.006,0.071,0.009,
Counting,parallel,nearly,50000,8,5,2.034,0.070,0.009,
Counting,parallel-summary,nearly,50000,8,0,1.965,0.072,0.009,median
Counting,serial,nearly,100000,1,1,0.328,,,
Counting,serial,nearly,100000,1,2,0.215,,,
Counting,serial,nearly,100000,1,3,0.199,,,
Counting,serial,nearly,100000,1,4,0.202,,,
Counting,serial,nearly,100000,1,5,0.198,,,
Counting,serial-summary,nearly,100000,1,0,0.202,,,median
Counting,parallel-summary,nearly,100000,1,0,0.202,1.000,1.000,median-serial-as-threads1
Counting,parallel,nearly,100000,2,1,1.473,0.137,0.069,
Counting,parallel,nearly,100000,2,2,2.328,0.087,0.043,
Counting,parallel,nearly,100000,2,3,2.010,0.101,0.050,
Counting,parallel,nearly,100000,2,4,2.168,0.093,0.047,
Counting,parallel,nearly,100000,2,5,1.910,0.106,0.053,
Counting,parallel-summary,nearly,100000,2,0,2.010,0.101,0.050,median
Counting,parallel,nearly,100000,4,1,2.670,0.076,0.019,
Counting,parallel,nearly,100000,4,2,2.457,0.082,0.021,
Counting,parallel,nearly,100000,4,3,2.925,0.069,0.017,
Counting,parallel,nearly,100000,4,4,2.007,0.101,0.025,
Counting,parallel,nearly,100000,4,5,1.802,0.112,0.028,
Counting,parallel-summary,nearly,100000,4,0,2.457,0.082,0.021,median
Counting,parallel,nearly,100000,8,1,2.386,0.085,0.011,
Counting,parallel,nearly,100000,8,2,2.894,0.070,0.009,
Counting,parallel,nearly,100000,8,3,2.607,0.078,0.010,
Counting,parallel,nearly,100000,8,4,2.143,0.094,0.012,
Counting,parallel,nearly,100000,8,5,3.022,0.067,0.008,
Counting,parallel-summary,nearly,100000,8,0,2.607,0.078,0.010,median
Counting,serial,dupes,10000,1,1,0.012,,,
Counting,serial,dupes,10000,1,2,0.012,,,
Counting,serial,dupes,10000,1,3,0.013,,,
Counting,serial,dupes,10000,1,4,0.013,,,
Counting,serial,dupes,10000,1,5,0.013,,,
Counting,serial-summary,dupes,10000,1,0,0.013,,,median
Counting,parallel-summary,dupes,10000,1,0,0.013,1.000,1.000,median-serial-as-threads1
Counting,parallel,dupes,10000,2,1,0.528,0.024,0.012,
Counting,parallel,dupes,10000,2,2,0.422,0.030,0.015,
Counting,parallel,dupes,10000,2,3,0.371,0.035,0.017,
Counting,parallel,dupes,10000,2,4,0.588,0.022,0.011,
Counting,parallel,dupes,10000,2,5,0.518,0.025,0.012,
Counting,parallel-summary,dupes,10000,2,0,0.518,0.025,0.012,median
Counting,parallel,dupes,10000,4,1,0.323,0.040,0.010,
Counting,parallel,dupes,10000,4,2,0.347,0.037,0.009,
Counting,parallel,dupes,10000,4,3,0.568,0.023,0.006,
Counting,parallel,dupes,10000,4,4,0.499,0.026,0.006,
Counting,parallel,dupes,10000,4,5,0.554,0.023,0.006,
Counting,parallel-summary,dupes,10000,4,0,0.499,0.026,0.006,median
Counting,parallel,dupes,10000,8,1,0.551,0.023,0.003,
Counting,parallel,dupes,10000,8,2,0.681,0.019,0.002,
Counting,parallel,dupes,10000,8,3,0.487,0.026,0.003,
Counting,parallel,dupes,10000,8,4,0.466,0.027,0.003,
Counting,parallel,dupes,10000,8,5,0.561,0.023,0.003,
Counting,parallel-summary,dupes,10000,8,0,0.551,0.023,0.003,median
Counting,serial,dupes,50000,1,1,0.059,,,
Counting,serial,dupes,50000,1,2,0.059,,,
Counting,serial,dupes,50000,1,3,0.061,,,
Counting,serial,dupes,50000,1,4,0.068,,,
Counting,serial,dupes,50000,1,5,0.068,,,
Counting,serial-summary,dupes,50000,1,0,0.061,,,median
Counting,parallel-summary,dupes,50000,1,0,0.061,1.000,1.000,median-serial-as-threads1
Counting,parallel,dupes,50000,2,1,0.479,0.128,0.064,
Counting,parallel,dupes,50000,2,2,0.758,0.081,0.040,
Counting,parallel,dupes,50000,2,3,0.580,0.106,0.053,
Counting,parallel,dupes,50000,2,4,0.500,0.123,0.061,
Counting,parallel,dupes,50000,2,5,0.614,0.100,0.050,
Counting,parallel-summary,dupes,50000,2,0,0.580,0.106,0.053,median
Counting,parallel,dupes,50000,4,1,0.893,0.069,0.017,
Counting,parallel,dupes,50000,4,2,0.828,0.074,0.018,
Counting,parallel,dupes,50000,4,3,0.723,0.085,0.021,
Counting,parallel,dupes,50000,4,4,0.492,0.125,0.031,
Counting,parallel,dupes,50000,4,5,0.498,0.123,0.031,
Counting,parallel-summary,dupes,50000,4,0,0.723,0.085,0.021,median
Counting,parallel,dupes,50000,8,1,0.546,0.112,0.014,
Counting,parallel,dupes,50000,8,2,0.511,0.120,0.015,
Counting,parallel,dupes,50000,8,3,0.503,0.122,0.015,
Counting,parallel,dupes,50000,8,4,0.695,0.088,0.011,
Counting,parallel,dupes,50000,8,5,0.582,0.105,0.013,
Counting,parallel-summary,dupes,50000,8,0,0.546,0.112,0.014,median
Counting,serial,dupes,100000,1,1,0.117,,,
Counting,serial,dupes,100000,1,2,0.118,,,
Counting,serial,dupes,100000,1,3,0.123,,,
Counting,serial,dupes,100000,1,4,0.124,,,
Counting,serial,dupes,100000,1,5,0.124,,,
Counting,serial-summary,dupes,100000,1,0,0.123,,,median
Counting,parallel-summary,dupes,100000,1,0,0.123,1.000,1.000,median-serial-as-threads1
Counting,parallel,dupes,100000,2,1,1.032,0.119,0.060,
Counting,parallel,dupes,100000,2,2,0.729,0.169,0.085,
Counting,parallel,dupes,100000,2,3,0.971,0.127,0.063,
Counting,parallel,dupes,100000,2,4,1.008,0.122,0.061,
Counting,parallel,dupes,100000,2,5,1.035,0.119,0.060,
Counting,parallel-summary,dupes,100000,2,0,1.008,0.122,0.061,median
Counting,parallel,dupes,100000,4,1,1.309,0.094,0.024,
Counting,parallel,dupes,100000,4,2,0.738,0.167,0.042,
Counting,parallel,dupes,100000,4,3,0.751,0.164,0.041,
Counting,parallel,dupes,100000,4,4,1.228,0.100,0.025,
Counting,parallel,dupes,100000,4,5,1.276,0.097,0.024,
Counting,parallel-summary,dupes,100000,4,0,1.228,0.100,0.025,median
Counting,parallel,dupes,100000,8,1,0.775,0.159,0.020,
Counting,parallel,dupes,100000,8,2,1.061,0.116,0.015,
Counting,parallel,dupes,100000,8,3,0.881,0.140,0.017,
Counting,parallel,dupes,100000,8,4,1.249,0.099,0.012,
Counting,parallel,dupes,100000,8,5,0.911,0.135,0.017,
Counting,parallel-summary,dupes,100000,8,0,0.911,0.135,0.017,median
Merge,serial,random,10000,1,1,1.146,,,
Merge,serial,random,10000,1,2,1.156,,,
Merge,serial,random,10000,1,3,1.165,,,
Merge,serial,random,10000,1,4,1.137,,,
Merge,serial,random,10000,1,5,0.868,,,
Merge,serial-summary,random,10000,1,0,1.146,,,median
Merge,parallel-summary,random,10000,1,0,1.146,1.000,1.000,median-serial-as-threads1
Merge,parallel,random,10000,2,1,2.488,0.461,0.230,
Merge,parallel,random,10000,2,2,1.047,1.095,0.547,
Merge,parallel,random,10000,2,3,1.275,0.899,0.450,
Merge,parallel,random,10000,2,4,1.502,0.763,0.382,
Merge,parallel,random,10000,2,5,1.100,1.042,0.521,
Merge,parallel-summary,random,10000,2,0,1.275,0.899,0.450,median
Merge,parallel,random,10000,4,1,1.859,0.617,0.154,
Merge,parallel,random,10000,4,2,2.080,0.551,0.138,
Merge,parallel,random,10000,4,3,1.106,1.037,0.259,
Merge,parallel,random,10000,4,4,1.091,1.050,0.263,
Merge,parallel,random,10000,4,5,1.427,0.803,0.201,
Merge,parallel-summary,random,10000,4,0,1.427,0.803,0.201,median
Merge,parallel,random,10000,8,1,1.098,1.044,0.130,
Merge,parallel,random,10000,8,2,1.103,1.039,0.130,
Merge,parallel,random,10000,8,3,2.023,0.567,0.071,
Merge,parallel,random,10000,8,4,1.047,1.094,0.137,
Merge,parallel,random,10000,8,5,1.997,0.574,0.072,
Merge,parallel-summary,random,10000,8,0,1.103,1.039,0.130,median
Merge,serial,random,50000,1,1,4.348,,,
Merge,serial,random,50000,1,2,4.377,,,
Merge,serial,random,50000,1,3,4.273,,,
Merge,serial,random,50000,1,4,4.305,,,
Merge,serial,random,50000,1,5,4.377,,,
Merge,serial-summary,random,50000,1,0,4.348,,,median
Merge,parallel-summary,random,50000,1,0,4.348,1.000,1.000,median-serial-as-threads1
Merge,parallel,random,50000,2,1,5.129,0.848,0.424,
Merge,parallel,random,50000,2,2,5.742,0.757,0.379,
Merge,parallel,random,50000,2,3,6.346,0.685,0.343,
Merge,parallel,random,50000,2,4,3.474,1.252,0.626,
Merge,parallel,random,50000,2,5,5.200,0.836,0.418,
Merge,parallel-summary,random,50000,2,0,5.200,0.836,0.418,median
Merge,parallel,random,50000,4,1,6.866,0.633,0.158,
Merge,parallel,random,50000,4,2,7.256,0.599,0.150,
Merge,parallel,random,50000,4,3,8.060,0.539,0.135,
Merge,parallel,random,50000,4,4,6.352,0.685,0.171,
Merge,parallel,random,50000,4,5,2.240,1.941,0.485,
Merge,parallel-summary,random,50000,4,0,6.866,0.633,0.158,median
Merge,parallel,random,50000,8,1,2.112,2.058,0.257,
Merge,parallel,random,50000,8,2,2.506,1.735,0.217,
Merge,parallel,random,50000,8,3,2.058,2.113,0.264,
Merge,parallel,random,50000,8,4,2.263,1.921,0.240,
Merge,parallel,random,50000,8,5,2.170,2.004,0.250,
Merge,parallel-summary,random,50000,8,0,2.170,2.004,0.250,median
Merge,serial,random,100000,1,1,9.015,,,
Merge,serial,random,100000,1,2,9.029,,,
Merge,serial,random,100000,1,3,9.078,,,
Merge,serial,random,100000,1,4,9.125,,,
Merge,serial,random,100000,1,5,9.056,,,
Merge,serial-summary,random,100000,1,0,9.056,,,median
Merge,parallel-summary,random,100000,1,0,9.056,1.000,1.000,median-serial-as-threads1
Merge,parallel,random,100000,2,1,4.986,1.816,0.908,
Merge,parallel,random,100000,2,2,5.443,1.664,0.832,
Merge,parallel,random,100000,2,3,5.318,1.703,0.851,
Merge,parallel,random,100000,2,4,4.744,1.909,0.954,
Merge,parallel,random,100000,2,5,4.836,1.873,0.936,
Merge,parallel-summary,random,100000,2,0,4.986,1.816,0.908,median
Merge,parallel,random,100000,4,1,3.810,2.377,0.594,
Merge,parallel,random,100000,4,2,3.312,2.735,0.684,
Merge,parallel,random,100000,4,3,3.219,2.813,0.703,
Merge,parallel,random,100000,4,4,3.771,2.401,0.600,
Merge,parallel,random,100000,4,5,3.259,2.779,0.695,
Merge,parallel-summary,random,100000,4,0,3.312,2.735,0.684,median
Merge,parallel,random,100000,8,1,2.676,3.384,0.423,
Merge,parallel,random,100000,8,2,3.247,2.789,0.349,
Merge,parallel,random,100000,8,3,3.219,2.813,0.352,
Merge,parallel,random,100000,8,4,2.727,3.321,0.415,
Merge,parallel,random,100000,8,5,2.895,3.128,0.391,
Merge,parallel-summary,random,100000,8,0,2.895,3.128,0.391,median
Merge,serial,reversed,10000,1,1,0.241,,,
Merge,serial,reversed,10000,1,2,0.247,,,
Merge,serial,reversed,10000,1,3,0.233,,,
Merge,serial,reversed,10000,1,4,0.232,,,
Merge,serial,reversed,10000,1,5,0.238,,,
Merge,serial-summary,reversed,10000,1,0,0.238,,,median
Merge,parallel-summary,reversed,10000,1,0,0.238,1.000,1.000,median-serial-as-threads1
Merge,parallel,reversed,10000,2,1,0.507,0.470,0.235,
Merge,parallel,reversed,10000,2,2,0.467,0.511,0.255,
Merge,parallel,reversed,10000,2,3,0.454,0.525,0.262,
Merge,parallel,reversed,10000,2,4,0.292,0.816,0.408,
Merge,parallel,reversed,10000,2,5,0.265,0.900,0.450,
Merge,parallel-summary,reversed,10000,2,0,0.454,0.525,0.262,median
Merge,parallel,reversed,10000,4,1,0.353,0.674,0.169,
Merge,parallel,reversed,10000,4,2,0.264,0.903,0.226,
Merge,parallel,reversed,10000,4,3,0.560,0.425,0.106,
Merge,parallel,reversed,10000,4,4,0.452,0.528,0.132,
Merge,parallel,reversed,10000,4,5,0.445,0.536,0.134,
Merge,parallel-summary,reversed,10000,4,0,0.445,0.536,0.134,median
Merge,parallel,reversed,10000,8,1,0.365,0.653,0.082,
Merge,parallel,reversed,10000,8,2,0.476,0.501,0.063,
Merge,parallel,reversed,10000,8,3,0.343,0.695,0.087,
Merge,parallel,reversed,10000,8,4,0.405,0.589,0.074,
Merge,parallel,reversed,10000,8,5,0.372,0.640,0.080,
Merge,parallel-summary,reversed,10000,8,0,0.372,0.640,0.080,median
Merge,serial,reversed,50000,1,1,1.333,,,
Merge,serial,reversed,50000,1,2,1.336,,,
Merge,serial,reversed,50000,1,3,1.319,,,
Merge,serial,reversed,50000,1,4,1.321,,,
Merge,serial,reversed,50000,1,5,1.344,,,
Merge,serial-summary,reversed,50000,1,0,1.333,,,median
Merge,parallel-summary,reversed,50000,1,0,1.333,1.000,1.000,median-serial-as-threads1
Merge,parallel,reversed,50000,2,1,0.940,1.418,0.709,
Merge,parallel,reversed,50000,2,2,0.613,2.175,1.088,
Merge,parallel,reversed,50000,2,3,0.535,2.493,1.246,
Merge,parallel,reversed,50000,2,4,0.531,2.510,1.255,
Merge,parallel,reversed,50000,2,5,0.585,2.279,1.140,
Merge,parallel-summary,reversed,50000,2,0,0.585,2.279,1.140,median
Merge,parallel,reversed,50000,4,1,0.613,2.176,0.544,
Merge,parallel,reversed,50000,4,2,0.606,2.201,0.550,
Merge,parallel,reversed,50000,4,3,0.695,1.917,0.479,
Merge,parallel,reversed,50000,4,4,0.789,1.688,0.422,
Merge,parallel,reversed,50000,4,5,0.579,2.303,0.576,
Merge,parallel-summary,reversed,50000,4,0,0.613,2.176,0.544,median
Merge,parallel,reversed,50000,8,1,0.659,2.022,0.253,
Merge,parallel,reversed,50000,8,2,0.624,2.137,0.267,
Merge,parallel,reversed,50000,8,3,0.677,1.968,0.246,
Merge,parallel,reversed,50000,8,4,0.772,1.727,0.216,
Merge,parallel,reversed,50000,8,5,0.666,2.000,0.250,
Merge,parallel-summary,reversed,50000,8,0,0.666,2.000,0.250,median
Merge,serial,reversed,100000,1,1,2.715,,,
Merge,serial,reversed,100000,1,2,2.769,,,
Merge,serial,reversed,100000,1,3,2.705,,,
Merge,serial,reversed,100000,1,4,3.396,,,
Merge,serial,reversed,100000,1,5,2.713,,,
Merge,serial-summary,reversed,100000,1,0,2.715,,,median
Merge,parallel-summary,reversed,100000,1,0,2.715,1.000,1.000,median-serial-as-threads1
Merge,parallel,reversed,100000,2,1,0.826,3.289,1.644,
Merge,parallel,reversed,100000,2,2,1.288,2.107,1.054,
Merge,parallel,reversed,100000,2,3,0.969,2.803,1.401,
Merge,parallel,reversed,100000,2,4,0.945,2.874,1.437,
Merge,parallel,reversed,100000,2,5,1.180,2.300,1.150,
Merge,parallel-summary,reversed,100000,2,0,0.969,2.803,1.401,median
Merge,parallel,reversed,100000,4,1,0.853,3.183,0.796,
Merge,parallel,reversed,100000,4,2,1.236,2.196,0.549,
Merge,parallel,reversed,100000,4,3,0.940,2.887,0.722,
Merge,parallel,reversed,100000,4,4,0.945,2.874,0.718,
Merge,parallel,reversed,100000,4,5,0.877,3.097,0.774,
Merge,parallel-summary,reversed,100000,4,0,0.940,2.887,0.722,median
Merge,parallel,reversed,100000,8,1,1.113,2.439,0.305,
Merge,parallel,reversed,100000,8,2,0.947,2.868,0.358,
Merge,parallel,reversed,100000,8,3,0.862,3.149,0.394,
Merge,parallel,reversed,100000,8,4,1.110,2.446,0.306,
Merge,parallel,reversed,100000,8,5,0.937,2.897,0.362,
Merge,parallel-summary,reversed,100000,8,0,0.947,2.868,0.358,median
Merge,serial,nearly,10000,1,1,0.272,,,
Merge,serial,nearly,10000,1,2,0.272,,,
Merge,serial,nearly,10000,1,3,0.270,,,
Merge,serial,nearly,10000,1,4,0.271,,,
Merge,serial,nearly,10000,1,5,0.271,,,
Merge,serial-summary,nearly,10000,1,0,0.271,,,median
Merge,parallel-summary,nearly,10000,1,0,0.271,1.000,1.000,median-serial-as-threads1
Merge,parallel,nearly,10000,2,1,0.717,0.378,0.189,
Merge,parallel,nearly,10000,2,2,0.676,0.402,0.201,
Merge,parallel,nearly,10000,2,3,0.684,0.396,0.198,
Merge,parallel,nearly,10000,2,4,1.012,0.268,0.134,
Merge,parallel,nearly,10000,2,5,0.621,0.437,0.219,
Merge,parallel-summary,nearly,10000,2,0,0.684,0.396,0.198,median
Merge,parallel,nearly,10000,4,1,0.908,0.299,0.075,
Merge,parallel,nearly,10000,4,2,0.703,0.386,0.096,
Merge,parallel,nearly,10000,4,3,1.124,0.241,0.060,
Merge,parallel,nearly,10000,4,4,0.697,0.389,0.097,
Merge,parallel,nearly,10000,4,5,0.527,0.515,0.129,
Merge,parallel-summary,nearly,10000,4,0,0.703,0.386,0.096,median
Merge,parallel,nearly,10000,8,1,0.525,0.517,0.065,
Merge,parallel,nearly,10000,8,2,0.856,0.317,0.040,
Merge,parallel,nearly,10000,8,3,0.991,0.274,0.034,
Merge,parallel,nearly,10000,8,4,0.947,0.287,0.036,
Merge,parallel,nearly,10000,8,5,1.121,0.242,0.030,
Merge,parallel-summary,nearly,10000,8,0,0.947,0.287,0.036,median
Merge,serial,nearly,50000,1,1,1.580,,,
Merge,serial,nearly,50000,1,2,1.702,,,
Merge,serial,nearly,50000,1,3,1.582,,,
Merge,serial,nearly,50000,1,4,1.661,,,
Merge,serial,nearly,50000,1,5,1.607,,,
Merge,serial-summary,nearly,50000,1,0,1.607,,,median
Merge,parallel-summary,nearly,50000,1,0,1.607,1.000,1.000,median-serial-as-threads1
Merge,parallel,nearly,50000,2,1,1.395,1.152,0.576,
Merge,parallel,nearly,50000,2,2,1.563,1.028,0.514,
Merge,parallel,nearly,50000,2,3,1.293,1.243,0.622,
Merge,parallel,nearly,50000,2,4,1.085,1.481,0.740,
Merge,parallel,nearly,50000,2,5,1.440,1.116,0.558,
Merge,parallel-summary,nearly,50000,2,0,1.395,1.152,0.576,median
Merge,parallel,nearly,50000,4,1,1.227,1.310,0.327,
Merge,parallel,nearly,50000,4,2,1.129,1.423,0.356,
Merge,parallel,nearly,50000,4,3,0.957,1.679,0.420,
Merge,parallel,nearly,50000,4,4,0.925,1.738,0.434,
Merge,parallel,nearly,50000,4,5,0.887,1.813,0.453,
Merge,parallel-summary,nearly,50000,4,0,0.957,1.679,0.420,median
Merge,parallel,nearly,50000,8,1,1.080,1.489,0.186,
Merge,parallel,nearly,50000,8,2,1.030,1.560,0.195,
Merge,parallel,nearly,50000,8,3,0.896,1.793,0.224,
Merge,parallel,nearly,50000,8,4,0.846,1.900,0.238,
Merge,parallel,nearly,50000,8,5,0.853,1.884,0.235,
Merge,parallel-summary,nearly,50000,8,0,0.896,1.793,0.224,median
Merge,serial,nearly,100000,1,1,3.516,,,
Merge,serial,nearly,100000,1,2,3.204,,,
Merge,serial,nearly,100000,1,3,3.253,,,
Merge,serial,nearly,100000,1,4,3.211,,,
Merge,serial,nearly,100000,1,5,3.225,,,
Merge,serial-summary,nearly,100000,1,0,3.225,,,median
Merge,parallel-summary,nearly,100000,1,0,3.225,1.000,1.000,median-serial-as-threads1
Merge,parallel,nearly,100000,2,1,1.731,1.863,0.932,
Merge,parallel,nearly,100000,2,2,2.411,1.338,0.669,
Merge,parallel,nearly,100000,2,3,2.057,1.568,0.784,
Merge,parallel,nearly,100000,2,4,2.207,1.462,0.731,
Merge,parallel,nearly,100000,2,5,2.888,1.117,0.558,
Merge,parallel-summary,nearly,100000,2,0,2.207,1.462,0.731,median
Merge,parallel,nearly,100000,4,1,1.408,2.290,0.573,
Merge,parallel,nearly,100000,4,2,1.752,1.841,0.460,
Merge,parallel,nearly,100000,4,3,2.178,1.481,0.370,
Merge,parallel,nearly,100000,4,4,1.633,1.976,0.494,
Merge,parallel,nearly,100000,4,5,1.822,1.771,0.443,
Merge,parallel-summary,nearly,100000,4,0,1.752,1.841,0.460,median
Merge,parallel,nearly,100000,8,1,1.319,2.445,0.306,
Merge,parallel,nearly,100000,8,2,1.348,2.393,0.299,
Merge,parallel,nearly,100000,8,3,1.409,2.289,0.286,
Merge,parallel,nearly,100000,8,4,1.581,2.040,0.255,
Merge,parallel,nearly,100000,8,5,1.337,2.413,0.302,
Merge,parallel-summary,nearly,100000,8,0,1.348,2.393,0.299,median
Merge,serial,dupes,10000,1,1,0.522,,,
Merge,serial,dupes,10000,1,2,0.522,,,
Merge,serial,dupes,10000,1,3,0.522,,,
Merge,serial,dupes,10000,1,4,0.520,,,
Merge,serial,dupes,10000,1,5,0.520,,,
Merge,serial-summary,dupes,10000,1,0,0.522,,,median
Merge,parallel-summary,dupes,10000,1,0,0.522,1.000,1.000,median-serial-as-threads1
Merge,parallel,dupes,10000,2,1,0.645,0.809,0.405,
Merge,parallel,dupes,10000,2,2,0.948,0.550,0.275,
Merge,parallel,dupes,10000,2,3,0.484,1.078,0.539,
Merge,parallel,dupes,10000,2,4,0.581,0.898,0.449,
Merge,parallel,dupes,10000,2,5,0.497,1.049,0.525,
Merge,parallel-summary,dupes,10000,2,0,0.581,0.898,0.449,median
Merge,parallel,dupes,10000,4,1,0.484,1.078,0.270,
Merge,parallel,dupes,10000,4,2,0.490,1.064,0.266,
Merge,parallel,dupes,10000,4,3,0.497,1.050,0.263,
Merge,parallel,dupes,10000,4,4,0.460,1.134,0.283,
Merge,parallel,dupes,10000,4,5,0.605,0.863,0.216,
Merge,parallel-summary,dupes,10000,4,0,0.490,1.064,0.266,median
Merge,parallel,dupes,10000,8,1,0.565,0.923,0.115,
Merge,parallel,dupes,10000,8,2,0.496,1.052,0.132,
Merge,parallel,dupes,10000,8,3,0.425,1.229,0.154,
Merge,parallel,dupes,10000,8,4,0.558,0.934,0.117,
Merge,parallel,dupes,10000,8,5,0.847,0.616,0.077,
Merge,parallel-summary,dupes,10000,8,0,0.558,0.934,0.117,median
Merge,serial,dupes,50000,1,1,2.734,,,
Merge,serial,dupes,50000,1,2,2.739,,,
Merge,serial,dupes,50000,1,3,2.690,,,
Merge,serial,dupes,50000,1,4,2.680,,,
Merge,serial,dupes,50000,1,5,2.707,,,
Merge,serial-summary,dupes,50000,1,0,2.707,,,median
Merge,parallel-summary,dupes,50000,1,0,2.707,1.000,1.000,median-serial-as-threads1
Merge,parallel,dupes,50000,2,1,3.375,0.802,0.401,
Merge,parallel,dupes,50000,2,2,4.253,0.636,0.318,
Merge,parallel,dupes,50000,2,3,3.397,0.797,0.398,
Merge,parallel,dupes,50000,2,4,2.083,1.299,0.650,
Merge,parallel,dupes,50000,2,5,1.622,1.668,0.834,
Merge,parallel-summary,dupes,50000,2,0,3.375,0.802,0.401,median
Merge,parallel,dupes,50000,4,1,1.026,2.639,0.660,
Merge,parallel,dupes,50000,4,2,1.322,2.048,0.512,
Merge,parallel,dupes,50000,4,3,1.165,2.323,0.581,
Merge,parallel,dupes,50000,4,4,1.405,1.926,0.481,
Merge,parallel,dupes,50000,4,5,1.407,1.923,0.481,
Merge,parallel-summary,dupes,50000,4,0,1.322,2.048,0.512,median
Merge,parallel,dupes,50000,8,1,1.118,2.422,0.303,
Merge,parallel,dupes,50000,8,2,1.152,2.349,0.294,
Merge,parallel,dupes,50000,8,3,1.100,2.461,0.308,
Merge,parallel,dupes,50000,8,4,0.900,3.009,0.376,
Merge,parallel,dupes,50000,8,5,1.033,2.621,0.328,
Merge,parallel-summary,dupes,50000,8,0,1.100,2.461,0.308,median
Merge,serial,dupes,100000,1,1,5.491,,,
Merge,serial,dupes,100000,1,2,5.567,,,
Merge,serial,dupes,100000,1,3,5.543,,,
Merge,serial,dupes,100000,1,4,5.486,,,
Merge,serial,dupes,100000,1,5,5.400,,,
Merge,serial-summary,dupes,100000,1,0,5.491,,,median
Merge,parallel-summary,dupes,100000,1,0,5.491,1.000,1.000,median-serial-as-threads1
Merge,parallel,dupes,100000,2,1,1.747,3.144,1.572,
Merge,parallel,dupes,100000,2,2,1.931,2.844,1.422,
Merge,parallel,dupes,100000,2,3,1.692,3.246,1.623,
Merge,parallel,dupes,100000,2,4,1.659,3.310,1.655,
Merge,parallel,dupes,100000,2,5,1.806,3.041,1.521,
Merge,parallel-summary,dupes,100000,2,0,1.747,3.144,1.572,median
Merge,parallel,dupes,100000,4,1,1.349,4.070,1.018,
Merge,parallel,dupes,100000,4,2,1.627,3.375,0.844,
